日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-05-12,6.75,7.05,7.18,6.66,181889,127331769.0,7.66,3.83,0.26,2.54
2022-05-13,7.05,7.13,7.38,7.01,167836,120381411.0,5.25,1.13,0.08,2.35
2022-05-16,7.19,7.1,7.2,6.94,121659,85426571.0,3.65,-0.42,-0.03,1.7
2022-05-17,7.06,6.86,7.1,6.78,98310,67881758.0,4.51,-3.38,-0.24,1.37
2022-05-18,6.88,7.02,7.12,6.84,102400,72061906.0,4.08,2.33,0.16,1.43
2022-05-19,6.87,6.9,6.95,6.78,83651,57417090.0,2.42,-1.71,-0.12,1.17
2022-05-20,6.95,6.97,7.08,6.83,90017,62748136.0,3.62,1.01,0.07,1.26
2022-05-23,6.98,7.03,7.06,6.93,58013,40551359.0,1.87,0.86,0.06,0.81
2022-05-24,7.02,6.67,7.03,6.62,94163,64031106.0,5.83,-5.12,-0.36,1.32
2022-05-25,6.66,6.89,6.92,6.64,93463,63807331.0,4.2,3.3,0.22,1.31
2022-05-26,6.94,6.89,7.04,6.84,63783,44102348.0,2.9,0.0,0.0,0.89
2022-05-27,6.91,6.89,6.95,6.81,57010,39223560.0,2.03,0.0,0.0,0.8
2022-05-30,6.95,6.98,7.08,6.84,85629,59629188.0,3.48,1.31,0.09,1.2
2022-05-31,7.01,7.03,7.04,6.94,70903,49574797.0,1.43,0.72,0.05,0.99
2022-06-01,7.0,7.06,7.2,6.97,87596,62001925.0,3.27,0.43,0.03,1.23
2022-06-02,7.05,6.89,7.05,6.87,71721,49573832.0,2.55,-2.41,-0.17,1.0
2022-06-06,6.86,6.92,6.92,6.75,74774,51057157.0,2.47,0.44,0.03,1.05
2022-06-07,6.92,6.91,6.97,6.8,77229,53160354.0,2.46,-0.14,-0.01,1.08
2022-06-08,6.9,6.85,6.96,6.7,66540,45390542.0,3.76,-0.87,-0.06,0.93
2022-06-09,6.85,6.72,6.86,6.68,61561,41634233.0,2.63,-1.9,-0.13,0.86
2022-06-10,6.67,6.76,6.81,6.66,59511,40229217.0,2.23,0.6,0.04,0.83
2022-06-13,6.7,6.58,6.74,6.5,79454,52570847.0,3.55,-2.66,-0.18,1.11
2022-06-14,6.56,6.59,6.62,6.43,48619,31695787.0,2.89,0.15,0.01,0.68
2022-06-15,6.48,6.45,6.56,6.45,65006,42282577.0,1.67,-2.12,-0.14,0.91
2022-06-16,6.45,6.71,7.07,6.43,133180,88738514.0,9.92,4.03,0.26,1.86
2022-06-17,6.63,6.53,6.63,6.45,127678,83169711.0,2.68,-2.68,-0.18,1.79
2022-06-20,6.53,6.49,6.56,6.45,64397,41772995.0,1.68,-0.61,-0.04,0.9
2022-06-21,6.5,6.44,6.53,6.41,51240,33128742.0,1.85,-0.77,-0.05,0.72
2022-06-22,6.46,6.27,6.47,6.26,66318,42132599.0,3.26,-2.64,-0.17,0.93
2022-06-23,6.26,6.4,6.41,6.2,59833,37756944.0,3.35,2.07,0.13,0.84
2022-06-24,6.39,6.45,6.48,6.35,56520,36295890.0,2.03,0.78,0.05,0.79
2022-06-27,6.46,6.51,6.57,6.44,75876,49419178.0,2.02,0.93,0.06,1.06
2022-06-28,6.56,6.55,6.58,6.46,61014,39800480.0,1.84,0.61,0.04,0.85
2022-06-29,6.51,6.46,6.59,6.45,56795,37135911.0,2.14,-1.37,-0.09,0.79
2022-06-30,6.46,6.66,6.78,6.45,122120,80912669.0,5.11,3.1,0.2,1.71
2022-07-01,6.65,6.6,6.71,6.54,61746,40743346.0,2.55,-0.9,-0.06,0.86
2022-07-04,6.58,6.52,6.61,6.47,50125,32702953.0,2.12,-1.21,-0.08,0.7
2022-07-05,6.54,6.47,6.55,6.38,44201,28567333.0,2.61,-0.77,-0.05,0.62
2022-07-06,6.47,6.33,6.47,6.29,55463,35167624.0,2.78,-2.16,-0.14,0.78
2022-07-07,6.34,6.29,6.35,6.26,43950,27703893.0,1.42,-0.63,-0.04,0.61
2022-07-08,6.3,6.26,6.31,6.23,39732,24907780.0,1.27,-0.48,-0.03,0.56
2022-07-11,6.26,6.19,6.26,6.1,55295,34089570.0,2.56,-1.12,-0.07,0.77
2022-07-12,6.19,6.2,6.27,6.16,37332,23197729.0,1.78,0.16,0.01,0.52
2022-07-13,6.19,6.25,6.27,6.16,29711,18505692.0,1.77,0.81,0.05,0.42
2022-07-14,6.21,6.12,6.24,6.09,54330,33409449.0,2.4,-2.08,-0.13,0.76
2022-07-15,6.14,6.01,6.14,6.0,41738,25238908.0,2.29,-1.8,-0.11,0.58
2022-07-18,6.05,6.21,6.22,6.05,60859,37533488.0,2.83,3.33,0.2,0.85
2022-07-19,6.23,6.33,6.34,6.21,50143,31509739.0,2.09,1.93,0.12,0.7
2022-07-20,6.43,6.38,6.45,6.32,46747,29800652.0,2.05,0.79,0.05,0.65
2022-07-21,6.37,6.31,6.42,6.3,42113,26735347.0,1.88,-1.1,-0.07,0.59
2022-07-22,6.31,6.32,6.37,6.25,28533,18007563.0,1.9,0.16,0.01,0.4
2022-07-25,6.32,6.33,6.39,6.29,34747,22067314.0,1.58,0.16,0.01,0.49
2022-07-26,6.34,6.37,6.37,6.3,31842,20183957.0,1.11,0.63,0.04,0.45
2022-07-27,6.36,6.4,6.41,6.32,26943,17173524.0,1.41,0.47,0.03,0.38
2022-07-28,6.41,6.38,6.44,6.37,29194,18673908.0,1.09,-0.31,-0.02,0.41
2022-07-29,6.39,6.36,6.39,6.32,23499,14931737.0,1.1,-0.31,-0.02,0.33
2022-08-01,6.34,6.29,6.34,6.25,29385,18481978.0,1.42,-1.1,-0.07,0.41
2022-08-02,6.25,6.01,6.25,5.94,66492,40143879.0,4.93,-4.45,-0.28,0.93
2022-08-03,6.01,5.95,6.12,5.95,39627,23888825.0,2.83,-1.0,-0.06,0.55
2022-08-04,6.0,6.0,6.04,5.94,20099,12057245.0,1.68,0.84,0.05,0.28
2022-08-05,6.02,6.07,6.08,5.99,23827,14392430.0,1.5,1.17,0.07,0.33
2022-08-08,6.07,6.08,6.09,6.01,18136,11003595.0,1.32,0.16,0.01,0.25
2022-08-09,6.08,6.08,6.11,6.04,16477,10019648.0,1.15,0.0,0.0,0.23
2022-08-10,6.08,6.06,6.08,6.04,15374,9308957.0,0.66,-0.33,-0.02,0.22
2022-08-11,6.1,6.16,6.16,6.08,21102,12949575.0,1.32,1.65,0.1,0.3
2022-08-12,6.17,6.17,6.21,6.14,22447,13872661.0,1.14,0.16,0.01,0.31
2022-08-15,6.17,6.11,6.17,6.08,20691,12653337.0,1.46,-0.97,-0.06,0.29
2022-08-16,6.13,6.15,6.17,6.1,16193,9944252.0,1.15,0.65,0.04,0.23
2022-08-17,6.15,6.17,6.21,6.13,26529,16381385.0,1.3,0.33,0.02,0.37
2022-08-18,6.16,6.1,6.16,6.1,20133,12318876.0,0.97,-1.13,-0.07,0.28
2022-08-19,6.1,6.12,6.16,6.09,19617,12028555.0,1.15,0.33,0.02,0.27
2022-08-22,6.11,6.17,6.19,6.07,25990,15993391.0,1.96,0.82,0.05,0.36
2022-08-23,6.14,6.16,6.18,6.12,19774,12159196.0,0.97,-0.16,-0.01,0.28
2022-08-24,6.16,6.08,6.23,6.07,40181,24701723.0,2.6,-1.3,-0.08,0.56
2022-08-25,6.1,6.15,6.16,6.04,24839,15153846.0,1.97,1.15,0.07,0.35
2022-08-26,6.18,6.14,6.19,6.12,21713,13380463.0,1.14,-0.16,-0.01,0.3
2022-08-29,6.12,6.19,6.2,6.06,38957,23881505.0,2.28,0.81,0.05,0.54
2022-08-30,6.18,6.24,6.25,6.17,33320,20679605.0,1.29,0.81,0.05,0.47
2022-08-31,6.25,6.14,6.25,6.12,44745,27662645.0,2.08,-1.6,-0.1,0.63
2022-09-01,6.19,6.2,6.28,6.11,53149,32932804.0,2.77,0.98,0.06,0.74
2022-09-02,6.21,6.26,6.3,6.19,47940,29907762.0,1.77,0.97,0.06,0.67
2022-09-05,6.25,6.34,6.35,6.21,48569,30510092.0,2.24,1.28,0.08,0.68
2022-09-06,6.3,6.36,6.39,6.3,37930,24085562.0,1.42,0.32,0.02,0.53
2022-09-07,6.35,6.25,6.36,6.22,51565,32276745.0,2.2,-1.73,-0.11,0.72
2022-09-08,6.26,6.39,6.44,6.23,82158,52251334.0,3.36,2.24,0.14,1.15
2022-09-09,6.34,6.43,6.44,6.33,62062,39696194.0,1.72,0.63,0.04,0.87
2022-09-13,6.45,6.39,6.47,6.38,44386,28501769.0,1.4,-0.62,-0.04,0.62
2022-09-14,6.32,6.49,6.58,6.31,109879,71191770.0,4.23,1.56,0.1,1.54
2022-09-15,6.5,6.43,6.56,6.36,71261,46073763.0,3.08,-0.92,-0.06,1.0
2022-09-16,6.39,6.24,6.41,6.23,79839,50345821.0,2.8,-2.95,-0.19,1.12
2022-09-19,6.27,6.26,6.31,6.12,56533,35123466.0,3.04,0.32,0.02,0.79
2022-09-20,6.29,6.43,6.54,6.23,83763,53609237.0,4.95,2.72,0.17,1.17
2022-09-21,6.37,6.43,6.53,6.35,63108,40555730.0,2.8,0.0,0.0,0.88
2022-09-22,6.42,6.28,6.5,6.26,57714,36788169.0,3.73,-2.33,-0.15,0.81
2022-09-23,6.34,6.21,6.45,6.21,54611,34451655.0,3.82,-1.11,-0.07,0.76
2022-09-26,6.18,5.95,6.23,5.94,63262,38390354.0,4.67,-4.19,-0.26,0.88
2022-09-27,5.94,6.14,6.15,5.89,47728,28751110.0,4.37,3.19,0.19,0.67
2022-09-28,6.14,6.01,6.19,5.97,44083,26806136.0,3.58,-2.12,-0.13,0.62
2022-09-29,6.04,5.89,6.07,5.82,63331,37511189.0,4.16,-2.0,-0.12,0.89
2022-09-30,5.82,5.84,5.92,5.8,37555,21948979.0,2.04,-0.85,-0.05,0.53
2022-10-10,5.83,5.69,5.88,5.64,38852,22379028.0,4.11,-2.57,-0.15,0.54
2022-10-11,5.68,5.58,5.71,5.48,41978,23395509.0,4.04,-1.93,-0.11,0.59
2022-10-12,5.6,5.66,5.68,5.51,31077,17398155.0,3.05,1.43,0.08,0.43
2022-10-13,5.65,5.66,5.72,5.62,33144,18785689.0,1.77,0.0,0.0,0.46
2022-10-14,5.67,5.72,5.79,5.67,34288,19699959.0,2.12,1.06,0.06,0.48
2022-10-17,5.7,5.82,5.83,5.68,28406,16377830.0,2.62,1.75,0.1,0.4
2022-10-18,5.85,5.81,5.85,5.78,24738,14370947.0,1.2,-0.17,-0.01,0.35
2022-10-19,5.81,5.72,5.82,5.72,25183,14519329.0,1.72,-1.55,-0.09,0.35
2022-10-20,5.7,5.72,5.77,5.68,23457,13413804.0,1.57,0.0,0.0,0.33
2022-10-21,5.75,5.73,5.83,5.71,31786,18358426.0,2.1,0.17,0.01,0.44
2022-10-24,5.74,5.49,5.77,5.49,44576,24985702.0,4.89,-4.19,-0.24,0.62
2022-10-25,5.49,5.45,5.53,5.34,45195,24520192.0,3.46,-0.73,-0.04,0.63
2022-10-26,5.47,5.53,5.58,5.46,25823,14291064.0,2.2,1.47,0.08,0.36
2022-10-27,5.55,5.61,5.62,5.53,26958,15030444.0,1.63,1.45,0.08,0.38
2022-10-28,5.69,6.17,6.17,5.67,216904,130766507.0,8.91,9.98,0.56,3.03
2022-10-31,6.11,6.09,6.33,5.9,248074,150033501.0,6.97,-1.3,-0.08,3.47
2022-11-01,6.05,6.15,6.17,5.96,174016,105305230.0,3.45,0.99,0.06,2.43
2022-11-02,6.06,6.19,6.27,6.06,145748,90086385.0,3.41,0.65,0.04,2.04
2022-11-03,6.13,6.27,6.41,6.1,139020,86920964.0,5.01,1.29,0.08,1.94
2022-11-04,6.22,6.26,6.4,6.2,117354,73585044.0,3.19,-0.16,-0.01,1.64
2022-11-07,6.22,6.34,6.43,6.19,103465,65023364.0,3.83,1.28,0.08,1.45
2022-11-08,6.35,6.29,6.38,6.25,53586,33741569.0,2.05,-0.79,-0.05,0.75
2022-11-09,6.29,6.35,6.37,6.26,52698,33333087.0,1.75,0.95,0.06,0.74
2022-11-10,6.3,6.64,6.8,6.26,170879,112465552.0,8.5,4.57,0.29,2.39
2022-11-11,6.7,6.76,6.85,6.56,150065,101092211.0,4.37,1.81,0.12,2.1
2022-11-14,6.69,6.56,6.82,6.51,104941,69386718.0,4.59,-2.96,-0.2,1.47
2022-11-15,6.57,6.51,6.61,6.49,76186,49779868.0,1.83,-0.76,-0.05,1.07
2022-11-16,6.51,6.75,6.92,6.5,134128,90202538.0,6.45,3.69,0.24,1.88
2022-11-17,6.7,6.72,6.81,6.67,77136,51860634.0,2.07,-0.44,-0.03,1.08
2022-11-18,6.7,6.71,6.77,6.61,66425,44463055.0,2.38,-0.15,-0.01,0.93
2022-11-21,6.67,6.65,6.71,6.58,49898,33178933.0,1.94,-0.89,-0.06,0.7
2022-11-22,6.62,6.68,6.77,6.59,61938,41283454.0,2.71,0.45,0.03,0.87
2022-11-23,6.65,6.54,6.68,6.49,54672,35808512.0,2.84,-2.1,-0.14,0.76
2022-11-24,6.56,6.48,6.6,6.43,55538,36118183.0,2.6,-0.92,-0.06,0.78
2022-11-25,6.48,6.53,6.58,6.46,38585,25142245.0,1.85,0.77,0.05,0.54
2022-11-28,6.47,6.64,6.66,6.43,57677,37899549.0,3.52,1.68,0.11,0.81
2022-11-29,6.7,6.91,6.94,6.65,119649,81749120.0,4.37,4.07,0.27,1.67
2022-11-30,6.86,6.92,7.04,6.83,70701,48957315.0,3.04,0.14,0.01,0.99
2022-12-01,7.02,6.98,7.2,6.96,113944,80541872.0,3.47,0.87,0.06,1.59
2022-12-02,6.99,7.0,7.1,6.96,88246,61876503.0,2.01,0.29,0.02,1.23
2022-12-05,7.08,7.08,7.24,7.05,77730,55335283.0,2.71,1.14,0.08,1.09
2022-12-06,7.06,7.19,7.32,7.0,93022,66762360.0,4.52,1.55,0.11,1.3
2022-12-07,7.13,7.23,7.35,7.12,75906,54776312.0,3.2,0.56,0.04,1.06
2022-12-08,7.2,7.4,7.46,7.17,120410,88459637.0,4.01,2.35,0.17,1.68
2022-12-09,7.41,7.14,7.41,7.1,106165,76200181.0,4.19,-3.51,-0.26,1.48
2022-12-12,7.16,7.07,7.22,7.04,61147,43535064.0,2.52,-0.98,-0.07,0.86
2022-12-13,7.1,7.15,7.24,7.07,59487,42668625.0,2.4,1.13,0.08,0.83
2022-12-14,7.2,7.23,7.36,7.12,70219,51062035.0,3.36,1.12,0.08,0.98
2022-12-15,7.25,7.11,7.33,7.08,60076,43127977.0,3.46,-1.66,-0.12,0.84
2022-12-16,7.11,7.19,7.21,7.03,47030,33567792.0,2.53,1.13,0.08,0.66
2022-12-19,7.19,7.07,7.2,6.99,47551,33689942.0,2.92,-1.67,-0.12,0.67
2022-12-20,7.08,6.98,7.14,6.9,55142,38589335.0,3.39,-1.27,-0.09,0.77
2022-12-21,7.0,7.1,7.18,6.95,53708,37992462.0,3.3,1.72,0.12,0.75
2022-12-22,7.13,6.99,7.17,6.96,51099,36028622.0,2.96,-1.55,-0.11,0.71
2022-12-23,6.94,6.96,7.05,6.9,40170,27979073.0,2.15,-0.43,-0.03,0.56
2022-12-26,6.99,7.06,7.18,6.95,54335,38544527.0,3.3,1.44,0.1,0.76
2022-12-27,7.12,7.28,7.3,7.04,85064,61395035.0,3.68,3.12,0.22,1.19
2022-12-28,7.18,7.14,7.25,7.08,63954,45758658.0,2.34,-1.92,-0.14,0.89
2022-12-29,7.12,7.15,7.25,7.01,55075,39413870.0,3.36,0.14,0.01,0.77
2022-12-30,7.12,7.39,7.42,7.12,109406,80173875.0,4.2,3.36,0.24,1.53
2023-01-03,7.38,7.18,7.38,7.12,132677,95634503.0,3.52,-2.84,-0.21,1.86
2023-01-04,7.18,7.12,7.22,7.06,90396,64401550.0,2.23,-0.84,-0.06,1.26
2023-01-05,7.13,7.0,7.15,6.95,88868,62350514.0,2.81,-1.69,-0.12,1.24
2023-01-06,7.0,6.78,7.0,6.76,98404,67227845.0,3.43,-3.14,-0.22,1.38
2023-01-09,6.78,6.85,6.94,6.77,62130,42655854.0,2.51,1.03,0.07,0.87
2023-01-10,6.85,6.9,6.99,6.8,62795,43267559.0,2.77,0.73,0.05,0.88
2023-01-11,6.87,6.74,6.9,6.73,56499,38336069.0,2.46,-2.32,-0.16,0.79
2023-01-12,6.79,6.8,6.91,6.72,63288,43086385.0,2.82,0.89,0.06,0.89
2023-01-13,6.77,6.99,7.02,6.77,68227,47147777.0,3.68,2.79,0.19,0.95
2023-01-16,7.05,7.69,7.69,7.0,230021,174331539.0,9.87,10.01,0.7,3.22
2023-01-17,7.81,7.72,7.99,7.57,311221,241479424.0,5.46,0.39,0.03,4.35
2023-01-18,7.77,7.62,7.77,7.57,151194,116128065.0,2.59,-1.3,-0.1,2.11
2023-01-19,7.62,7.52,7.68,7.52,86797,65794928.0,2.1,-1.31,-0.1,1.21
2023-01-20,7.59,7.56,7.61,7.47,70014,52722615.0,1.86,0.53,0.04,0.98
2023-01-30,7.68,7.7,7.83,7.61,105879,81683682.0,2.91,1.85,0.14,1.48
2023-01-31,7.65,7.7,7.71,7.56,60553,46323003.0,1.95,0.0,0.0,0.85
2023-02-01,7.74,7.72,7.78,7.68,59457,45937024.0,1.3,0.26,0.02,0.83
2023-02-02,7.75,7.74,7.76,7.62,54483,41919429.0,1.81,0.26,0.02,0.76
2023-02-03,7.7,7.69,7.73,7.64,55050,42214275.0,1.16,-0.65,-0.05,0.77
2023-02-06,7.62,7.6,7.67,7.56,39713,30263623.0,1.43,-1.17,-0.09,0.56
2023-02-07,7.58,7.57,7.67,7.5,47133,35665237.0,2.24,-0.39,-0.03,0.66
2023-02-08,7.59,7.49,7.61,7.48,36964,27820727.0,1.72,-1.06,-0.08,0.52
2023-02-09,7.51,7.48,7.53,7.42,51842,38683025.0,1.47,-0.13,-0.01,0.73
2023-02-10,7.5,7.54,7.58,7.46,47979,36122012.0,1.6,0.8,0.06,0.67
2023-02-13,7.53,7.56,7.56,7.45,48750,36600804.0,1.46,0.27,0.02,0.68
2023-02-14,7.57,7.55,7.67,7.51,60433,45861560.0,2.12,-0.13,-0.01,0.85
2023-02-15,7.56,7.47,7.6,7.45,41152,30845888.0,1.99,-1.06,-0.08,0.58
2023-02-16,7.5,7.36,7.54,7.29,53326,39714634.0,3.35,-1.47,-0.11,0.75
2023-02-17,7.36,7.37,7.47,7.34,34972,25870753.0,1.77,0.14,0.01,0.49
2023-02-20,7.4,7.47,7.47,7.33,32046,23725595.0,1.9,1.36,0.1,0.45
2023-02-21,7.6,7.8,8.01,7.5,142808,110812189.0,6.83,4.42,0.33,2.0
2023-02-22,7.79,7.89,7.92,7.74,82423,64718664.0,2.31,1.15,0.09,1.15
2023-02-23,7.9,7.85,7.99,7.8,75724,59769251.0,2.41,-0.51,-0.04,1.06
2023-02-24,7.84,7.83,7.89,7.8,40642,31857251.0,1.15,-0.25,-0.02,0.57
2023-02-27,7.83,7.73,7.83,7.7,37143,28873268.0,1.66,-1.28,-0.1,0.52
2023-02-28,7.75,7.82,7.86,7.74,37189,29026935.0,1.55,1.16,0.09,0.52
2023-03-01,7.88,7.79,7.96,7.7,68200,53400690.0,3.32,-0.38,-0.03,0.95
2023-03-02,7.8,7.73,7.84,7.7,48913,37875466.0,1.8,-0.77,-0.06,0.68
2023-03-03,7.72,7.78,7.8,7.69,38941,30198076.0,1.42,0.65,0.05,0.54
2023-03-06,7.82,7.83,7.85,7.75,45508,35517108.0,1.29,0.64,0.05,0.64
2023-03-07,7.83,7.65,7.84,7.65,54660,42267935.0,2.43,-2.3,-0.18,0.76
2023-03-08,7.66,7.75,7.78,7.65,45352,35011143.0,1.7,1.31,0.1,0.63
2023-03-09,7.76,7.72,7.76,7.68,30739,23714884.0,1.03,-0.39,-0.03,0.43
2023-03-10,7.7,7.54,7.71,7.53,52465,39836924.0,2.33,-2.33,-0.18,0.73
2023-03-13,7.54,7.59,7.62,7.51,38692,29286614.0,1.46,0.66,0.05,0.54
2023-03-14,7.56,7.45,7.6,7.42,36656,27467451.0,2.37,-1.84,-0.14,0.51
2023-03-15,7.48,7.54,7.57,7.48,27994,21067935.0,1.21,1.21,0.09,0.39
2023-03-16,7.52,7.47,7.54,7.45,42596,31908038.0,1.19,-0.93,-0.07,0.6
2023-03-17,7.53,7.62,7.66,7.48,43192,32844851.0,2.41,2.01,0.15,0.6
2023-03-20,7.62,7.57,7.73,7.55,45982,35167266.0,2.36,-0.66,-0.05,0.64
2023-03-21,7.59,7.76,7.76,7.56,44639,34417616.0,2.64,2.51,0.19,0.62
2023-03-22,7.78,7.9,7.9,7.73,53881,42213770.0,2.19,1.8,0.14,0.75
2023-03-23,7.88,7.84,7.89,7.78,40281,31519034.0,1.39,-0.76,-0.06,0.56
2023-03-24,7.86,7.84,7.88,7.8,47294,37025435.0,1.02,0.0,0.0,0.66
2023-03-27,7.86,7.77,7.88,7.7,54663,42543965.0,2.3,-0.89,-0.07,0.76
2023-03-28,7.8,7.8,7.88,7.75,44006,34404344.0,1.67,0.39,0.03,0.62
2023-03-29,7.83,7.78,7.86,7.73,42681,33233704.0,1.67,-0.26,-0.02,0.6
2023-03-30,7.79,7.74,7.81,7.66,61777,47721458.0,1.93,-0.51,-0.04,0.86
2023-03-31,7.79,7.75,7.79,7.61,71855,55400160.0,2.33,0.13,0.01,1.0
2023-04-03,7.79,7.8,7.84,7.73,53271,41444436.0,1.42,0.65,0.05,0.75
2023-04-04,7.8,7.79,7.93,7.72,64913,50714397.0,2.69,-0.13,-0.01,0.91
2023-04-06,7.78,7.6,7.78,7.59,69074,53001264.0,2.44,-2.44,-0.19,0.97
2023-04-07,7.6,7.61,7.63,7.55,37734,28652263.0,1.05,0.13,0.01,0.53
2023-04-10,7.58,7.42,7.63,7.41,70425,52692690.0,2.89,-2.5,-0.19,0.98
2023-04-11,7.38,7.43,7.47,7.36,33699,24998491.0,1.48,0.13,0.01,0.47
2023-04-12,7.45,7.52,7.52,7.41,30204,22601096.0,1.48,1.21,0.09,0.42
2023-04-13,7.51,8.0,8.05,7.44,154987,122068060.0,8.11,6.38,0.48,2.17
2023-04-14,7.99,7.74,8.01,7.71,114617,89481990.0,3.75,-3.25,-0.26,1.6
2023-04-17,7.71,7.72,7.76,7.62,60172,46267176.0,1.81,-0.26,-0.02,0.84
2023-04-18,7.73,7.56,7.73,7.55,51230,38929427.0,2.33,-2.07,-0.16,0.72
2023-04-19,7.55,7.55,7.6,7.51,31355,23656409.0,1.19,-0.13,-0.01,0.44
2023-04-20,7.51,7.61,7.62,7.42,57213,42930805.0,2.65,0.79,0.06,0.8
2023-04-21,7.66,7.82,8.07,7.61,155483,122527684.0,6.04,2.76,0.21,2.17
2023-04-24,7.75,7.84,7.95,7.65,107099,83667760.0,3.84,0.26,0.02,1.5
2023-04-25,7.8,7.84,7.93,7.66,94457,73630081.0,3.44,0.0,0.0,1.32
2023-04-26,7.85,8.06,8.09,7.8,129857,103402537.0,3.7,2.81,0.22,1.82
2023-04-27,8.05,7.95,8.23,7.95,121088,97639675.0,3.47,-1.36,-0.11,1.69
2023-04-28,7.93,8.35,8.4,7.93,160117,132121228.0,5.91,5.03,0.4,2.24
2023-05-04,8.4,8.79,8.88,8.35,212265,184607080.0,6.35,5.27,0.44,2.97
2023-05-05,8.72,8.84,9.01,8.58,156767,137203429.0,4.89,0.57,0.05,2.19
2023-05-08,8.82,8.83,8.95,8.72,124276,109792914.0,2.6,-0.11,-0.01,1.74
2023-05-09,8.86,8.91,9.23,8.85,192411,173828680.0,4.3,0.91,0.08,2.69
2023-05-10,8.86,9.31,9.36,8.86,181322,166013786.0,5.61,4.49,0.4,2.54
2023-05-11,9.2,9.18,9.46,9.05,229829,211805226.0,4.4,-1.4,-0.13,3.21
2023-05-12,9.1,9.15,9.3,9.05,111716,102345785.0,2.72,-0.33,-0.03,1.56
2023-05-15,9.11,9.04,9.19,8.83,168811,151708137.0,3.93,-1.2,-0.11,2.36
2023-05-16,9.05,8.87,9.06,8.82,79921,71389429.0,2.65,-1.88,-0.17,1.12
2023-05-17,8.91,8.97,9.06,8.86,58019,51989508.0,2.25,1.13,0.1,0.81
2023-05-18,8.99,9.13,9.18,8.91,67846,61532534.0,3.01,1.78,0.16,0.95
2023-05-19,9.18,9.08,9.25,8.94,61937,56305536.0,3.4,-0.55,-0.05,0.87
2023-05-22,9.15,9.03,9.15,8.91,47047,42513714.0,2.64,-0.55,-0.05,0.66
2023-05-23,9.07,8.97,9.24,8.97,65139,59221445.0,2.99,-0.66,-0.06,0.91
2023-05-24,8.9,8.93,9.06,8.88,51102,45770293.0,2.01,-0.45,-0.04,0.71
2023-05-25,8.91,8.82,9.69,8.68,302050,275304818.0,11.31,-1.23,-0.11,4.22
2023-05-26,8.82,8.86,8.99,8.61,154370,135907407.0,4.31,0.45,0.04,2.16
2023-05-29,8.95,8.65,8.95,8.64,95073,83022528.0,3.5,-2.37,-0.21,1.33
2023-05-30,8.66,8.72,8.76,8.56,52429,45464591.0,2.31,0.81,0.07,0.73
2023-05-31,8.71,8.95,8.95,8.66,66522,58901041.0,3.33,2.64,0.23,0.93
2023-06-01,8.89,9.18,9.49,8.83,166517,153936267.0,7.37,2.57,0.23,2.33
2023-06-02,9.17,9.16,9.28,9.08,77522,71029138.0,2.18,-0.22,-0.02,1.08
2023-06-05,9.13,9.35,9.42,9.09,90429,84260232.0,3.6,2.07,0.19,1.26
2023-06-06,9.35,9.19,9.45,9.14,77412,71965171.0,3.32,-1.71,-0.16,1.08
2023-06-07,9.19,9.41,9.42,9.13,84495,79032658.0,3.16,2.39,0.22,1.18
2023-06-08,9.41,9.27,9.44,9.18,84387,78274699.0,2.76,-1.49,-0.14,1.18
2023-06-09,9.28,9.21,9.49,9.2,92046,85807210.0,3.13,-0.65,-0.06,1.29
2023-06-12,9.22,9.28,9.43,9.08,85011,78705028.0,3.8,0.76,0.07,1.19
2023-06-13,9.25,9.71,9.78,9.23,181884,174301800.0,5.93,4.63,0.43,2.54
2023-06-14,9.7,9.4,9.7,9.36,163382,154718294.0,3.5,-3.19,-0.31,2.28
2023-06-15,9.35,9.04,9.4,8.93,180710,164625636.0,5.0,-3.83,-0.36,2.53
2023-06-16,8.98,8.88,9.05,8.85,108387,96683079.0,2.21,-1.77,-0.16,1.52
2023-06-19,8.84,8.72,8.87,8.65,100441,87660434.0,2.48,-1.8,-0.16,1.4
2023-06-20,8.64,8.54,8.8,8.5,86244,74442948.0,3.44,-2.06,-0.18,1.21
2023-06-21,8.49,8.46,8.6,8.45,62368,53131198.0,1.76,-0.94,-0.08,0.87
2023-06-26,8.4,8.2,8.45,8.2,76494,63344643.0,2.96,-3.07,-0.26,1.07
2023-06-27,8.26,8.48,8.56,8.24,58580,49360578.0,3.9,3.41,0.28,0.82
2023-06-28,8.44,8.51,8.53,8.29,62803,52833330.0,2.83,0.35,0.03,0.88
2023-06-29,8.52,8.51,8.63,8.45,51120,43616428.0,2.12,0.0,0.0,0.71
2023-06-30,8.53,8.55,8.7,8.51,47514,40757947.0,2.23,0.47,0.04,0.66
2023-07-03,8.58,8.57,8.64,8.47,54983,47121149.0,1.99,0.23,0.02,0.77
2023-07-04,8.57,8.56,8.6,8.5,34737,29690211.0,1.17,-0.12,-0.01,0.49
2023-07-05,8.55,8.41,8.56,8.39,39428,33378315.0,1.99,-1.75,-0.15,0.55
2023-07-06,8.4,8.39,8.5,8.35,34162,28773285.0,1.78,-0.24,-0.02,0.48
2023-07-07,8.33,8.48,8.5,8.29,43963,36998560.0,2.5,1.07,0.09,0.61
2023-07-10,8.52,8.72,8.77,8.4,83173,72094183.0,4.36,2.83,0.24,1.16
2023-07-11,8.69,8.74,8.75,8.61,47496,41294177.0,1.61,0.23,0.02,0.66
